co_code|company_name|owner_code|owner_gp_name|co_industry_gp_code|co_industry_name|incorporation_year|nse_symbol|bse_scrip_id
249133|TEJ INFOWAYS LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1991|NA|TEJINFOWAY
249179|TEJAS NETWORKS LTD.|020101010100|Tata Group|0101014010050000|Communication equipment|2000|TEJASNET|TEJASNET
249221|RADHAGOBIND COMMERCIAL LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1981|NA|RCL
249225|TEJOOMALS INDUSTRIES LTD.|020102000000|Private (Indian)|0101012505500000|Other leather & related products|1991|NA|TEJOOMAL IND
249245|AFFLE (INDIA) LTD.|020202000000|Private (Foreign)|0101041510000000|Business services & consultancy|1994|AFFLE|AFFLE
249282|TEKNOMIN AQUA EXPORTS (INDIA) LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1991|NA|TKNOMIN
249302|TEKTRONIX (INDIA) PVT. LTD. [MERGED]|020202000000|Private (Foreign)|0101040401000000|Wholesale trading|1985|NA|TEKTRONIX(I)
249332|AGNITE EDUCATION LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1990|TELEDATAGL|TELEDATAGL
249339|HINDUJA GLOBAL SOLUTIONS LTD.|020201010300|Hinduja (Ashok Leyland) Group|0101040802000000|ITES|1995|HGS|HGS
249401|TELELINK NICCO LTD. [MERGED]|020101020324|NICCO Group|0101014005010000|Wires & cables|1983|NA|NICCO CORP.
249409|TELEMATICS SYSTEMS LTD.|020101030260|Deve (P. Rajarathinam) Group|0101014010050000|Communication equipment|1985|NA|TELEM SYS
249424|TELEPHONE CABLES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1983|TELEPHNCAB|TELECABL
249430|PICTUREHOUSE MEDIA LTD.|020101030877|P V P Group|0101041520150000|Media-content|2000|NA|PICTUREHS
249453|TELESYS INFO INFRA (INDIA) LTD.|020102000000|Private (Indian)|0101040405000000|Retail trading|1992|NA|TELESYS
249458|TELETEK INDIA LTD.|020102000000|Private (Indian)|0101014010900000|Other electronics|1900|NA|NA
249469|TELEVISION EIGHTEEN INDIA LTD.[MERGED]|020101030759|Network 18 Group|0101041520050000|Media-broadcasting|1993|TV-18|TV18
249507|PATIDAR BUILDCON LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1989|NA|PATIDAR
249597|TEMPTATION FOODS LTD.|020102000000|Private (Indian)|0101011101701000|Processed foods|1991|NA|TEMPTFD
249687|TERA SOFTWARE LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1994|TERASOFT|TERASOFT
249693|TERAI TEA CO. LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1973|NA|TERAI
249755|TERRYFAB (INDIA) LTD.|020102000000|Private (Indian)|0101011590000000|Other textiles|1992|NA|TERRYFB
249756|TERRYGOLD (INDIA) LTD.|020102000000|Private (Indian)|0101011590000000|Other textiles|1991|NA|TERRYGOL
249877|TEXEL INDUSTRIES LTD.|020102000000|Private (Indian)|0101012045100000|Plastic packaging goods|1989|NA|TEXELIN
249889|TEXMACO INFRASTRUCTURE & HOLDINGS LTD.|020101010205|Birla K.K. Group|0110000000000000|Diversified|1939|TEXINFRA|TEXINFRA
249890|TEXMACO RAIL & ENGG. LTD.|020101010205|Birla K.K. Group|0101041510000000|Business services & consultancy|1998|TEXRAIL|TEXRAIL
249907|TEXPLAST INDUSTRIES LTD.|020102000000|Private (Indian)|0101012045100000|Plastic packaging goods|1970|NA|TEXPI
249914|SHEENA TEXTILES LTD.|020102000000|Private (Indian)|0101011590000000|Other textiles|1990|NA|SHEENA
249949|TEXTOOL CO. LTD. [MERGED]|020101013600|Lakshmi Group [Naidu G.V.]|0101011501000000|Cotton & blended yarn|1946|TEXTOOL|TEXTOOL CO.
249968|TEZPORE TEA CO. LTD. [MERGED]|020101030263|Dhanuka S.L./C.K. Group|0101011101050000|Tea|1918|NA|TEZPORE
249975|THACKER & CO. LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1878|NA|THACKER
250049|THAKKERS DEVELOPERS LTD.|020102000000|Private (Indian)|0101060101000000|Housing construction|1987|NA|THAKDEV
250121|THAMBBI MODERN SPG. MILLS LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1977|NA|THAMBBI
250136|THANA ELECTRIC SUPPLY CO. LTD.|020102000000|Private (Indian)|0101015090000000|Miscellaneous manufactured articles|1928|NA|THAES
250163|THANGAMAYIL JEWELLERY LTD.|020102000000|Private (Indian)|0101012520000000|Gems & jewellery|2000|THANGAMAYL|THANGAMAYL
250195|THAPAR AGRO MILLS LTD.|020101020448|Thapar Agro (Ludhiana) Group|0101016000000000|Diversified manufacturing|1980|THAPARAGRO|THAPAR AGRO
250197|THAPAR CONCAST LTD.|020101020448|Thapar Agro (Ludhiana) Group|0101013501200000|Steel pipes & tubes|1990|NA|THAPARC
250202|THAPAR EXPORTS LTD.|020101020448|Thapar Agro (Ludhiana) Group|0101040401000000|Wholesale trading|1990|NA|THPAPEX
250205|THAPAR FINANCE LTD.|020101020448|Thapar Agro (Ludhiana) Group|0101040401000000|Wholesale trading|1984|NA|THAPAR FIN.
250207|THAPAR FOODS LTD.|020101020448|Thapar Agro (Ludhiana) Group|0101011101200000|Vegetable oils & products|1980|NA|THAPAR FOODS
250214|THAPAR ISPAT LTD.|020101020448|Thapar Agro (Ludhiana) Group|0101014001150000|Machine tools|1988|THAPRISPAT|THPRISP-B
250215|THAPAR OILS & FATS LTD.|020101020448|Thapar Agro (Ludhiana) Group|0101011101200000|Vegetable oils & products|1991|NA|THAPAR OILS
250287|THEJO ENGINEERING LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1986|THEJO|NA
250303|THEMIS MEDICARE LTD.|020102000000|Private (Indian)|0101012030000000|Drugs & pharmaceuticals|1969|THEMISMED|THEMISMED
250369|THERMAX LTD.|020101020451|Thermax Group|0101014001100000|Boilers & turbines|1980|THERMAX|THERMAX
250468|EXPLEO SOLUTIONS LTD.|020202000000|Private (Foreign)|0101040801000000|Computer software|1998|EXPLEOSOL|EXPLEOSOL
250482|THIRANI CHEMICALS LTD. [MERGED]|020102000000|Private (Indian)|0101012001000000|Inorganic chemicals|1973|NA|THIRANI CHEM
250486|THIRANI PROJECTS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1983|NA|TPROJECT
250514|THIRDWAVE FINANCIAL INTERMEDIARIES LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1989|NA|THIRDFIN
250525|THIRU AROORAN SUGARS LTD.|020101031025|Thiru Arooran Sugars Group|0101011101150000|Sugar|1954|THIRUSUGAR|THIRUSUGAR
250547|THIRUMALAI CHEMICALS LTD.|020102000000|Private (Indian)|0101012035000000|Organic chemicals|1972|TIRUMALCHM|TIRUMALCHM
250620|THOMAS COOK (INDIA) LTD.|020202000000|Private (Foreign)|0101040102000000|Tourism|1978|THOMASCOOK|THOMASCOOK
250874|NIYOGIN FINTECH LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1988|NA|NIYOGIN
250922|TIDE WATER OIL CO. (INDIA) LTD.|010101000000|Central Govt. - Commercial Enterprises|0101012050050000|Lubricants, etc.|1921|TIDEWATER|TIDEWATER
250963|TIGER LOGISTICS (INDIA) LTD.|020102000000|Private (Indian)|0101040509000000|Transport logistics services|2000|NA|TIGERLOGS
251021|TILAK VENTURES LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1980|NA|TILAK
251033|TILAKNAGAR INDUSTRIES LTD.|020102000000|Private (Indian)|0101011101300000|Alcoholic beverages|1933|TI|TI
251109|TIME TECHNOPLAST LTD.|020102000000|Private (Indian)|0101012045100000|Plastic packaging goods|1989|TIMETECHNO|TIMETECHNO
251118|TIME SHIPPING LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1994|NA|TIME SHIPING
251147|TIMES BANK LTD. [MERGED]|020101020406|Sahu Jain (Times of India) Group|0102010000000000|Banking services|1994|TIMESBANK|TIMES BANK
251162|TIMES GUARANTY LTD.|020101020406|Sahu Jain (Times of India) Group|0102040000000000|Other fund based financial services|1989|TIMESGTY|TIMESGTY
251188|TIMEX GROUP INDIA LTD.|020202000000|Private (Foreign)|0101012590000000|Other consumer goods|1988|TIMEXWATCH|TIMEX
251194|TIMKEN INDIA LTD.|020202000000|Private (Foreign)|0101014001010000|General purpose machinery|1996|TIMKEN|TIMKEN
251211|TINA ELECTRONICS LTD.|020102000000|Private (Indian)|0101014010900000|Other electronics|1992|NA|TINA ELECTRO
251249|TINNA FINEX LTD.|020101031030|Tinna Group|0102040000000000|Other fund based financial services|1990|NA|TINNAFN
251250|A D M AGRO INDS. LATUR & VIZAG PVT. LTD.|020101031030|Tinna Group|0101011150000000|Other agricultural products|1991|NA|TINNA OILS
251251|TINNA RUBBER & INFRASTRUCTURE LTD.|020101031030|Tinna Group|0101016000000000|Diversified manufacturing|1987|NA|TINNARUBR
251255|TINPLATE CO. OF INDIA LTD.|020101010100|Tata Group|0101013501100000|Steel|1920|TINPLATE|TINPLATE
251305|TIPS INDUSTRIES LTD.|020102000000|Private (Indian)|0101043500000000|Diversified non-financial services|1996|TIPSINDLTD|TIPSINDLTD
251338|TIRTH PLASTIC LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1986|NA|TIRTPLS
251418|SOURCE INDUSTRIES (INDIA) LTD.|020102000000|Private (Indian)|0101060209000000|Other construction & allied activities|1984|NA|SOURCEIND
251423|TIRUMALA TECHNOLOGIES LTD.|020102000000|Private (Indian)|0101011101702000|Marine foods|1992|NA|TIRUMALA FUJ
251489|TIRUPATI FIBRES & INDS. LTD.|020102000000|Private (Indian)|0101011590000000|Other textiles|1980|NA|TRPATFB
251491|TIRUPATI FIN-LEASE LTD.|020102000000|Private (Indian)|0101011101150000|Sugar|1993|NA|TFLL
251501|TIRUPATI FOAM LTD.|020102000000|Private (Indian)|0101012055000000|Rubber products|1986|NA|TIRUFOAM
251516|TIRUPATI INDUSTRIES (INDIA) LTD.|020102000000|Private (Indian)|0101012035000000|Organic chemicals|1973|NA|TIRIN
251566|TIRUPATI SARJAN LTD.|020102000000|Private (Indian)|0101060209000000|Other construction & allied activities|1995|NA|TIRSARJ
251578|TIRUPATI STARCH & CHEMICALS LTD.|020102000000|Private (Indian)|0101011101701500|Starches|1985|NA|TIRUSTA
251592|TIRUPATI TYRES LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1988|NA|TTIL
251641|TITAGARH STEELS LTD. [MERGED]|020101031029|Titagarh Industries Group|0101013501150000|Castings & forgings|1981|TITAGRSTEL|TITAGRST
251642|TITAGARH WAGONS LTD.|020101031029|Titagarh Industries Group|0101014590000000|Other transport equipment & ancillaries|1997|TWL|TWL
251644|TITAGHUR PAPER MILLS CO. LTD. [MERGED]|020102000000|Private (Indian)|0101015001050000|Paper & newsprint|1900|NA|NA
251647|TITAN ALLOYS LTD.|020102000000|Private (Indian)|0101013501100000|Steel|1991|NA|TITAN ALLOYS
251649|TITAN BIO-TECH LTD.|020102000000|Private (Indian)|0101012090000000|Other chemical products|1992|NA|TITANBIO
251661|TITAN FOODS & FASHIONS LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1987|NA|TITAN FOODS
251664|TITAN COMPANY LTD.|020101010100|Tata Group|0101012520000000|Gems & jewellery|1984|TITAN|TITAN
251683|TITAN SECURITIES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1993|NA|TITANSEC
251689|TITAN TRADING & AGENCIES LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1981|NA|ZTITANTR
251704|DE NORA INDIA LTD.|020202000000|Private (Foreign)|0101043500000000|Diversified non-financial services|1989|DENORA|DENORA
251726|TIVOLI CONSTRUCTION LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1985|NA|TVOLCON
251764|JUSTRIDE ENTERPRISES LTD.|020102000000|Private (Indian)|0101014590000000|Other transport equipment & ancillaries|1967|NA|JRELTD
251787|TODAY'S WRITING INSTRUMENTS LTD.|020102000000|Private (Indian)|0101012590000000|Other consumer goods|1992|TODAYS|TODAYS
251828|MADHUVEER COM 18 NETWORK LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1995|NA|MADHUVEER
251856|TOKYO FINANCE LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1994|NA|TOKYOFIN
251860|TOKYO PLAST INTL. LTD.|020102000000|Private (Indian)|0101012045400000|Plastic furniture, floorings & miscellaneous items|1992|TOKYOPLAST|TOKYOPLAST
251866|TOLANI BULK CARRIERS LTD. [MERGED]|020101031031|Tolani Group|0102040000000000|Other fund based financial services|1991|TOLANIBULK|TOLANI BULK
251937|TONIRA PHARMA LTD. [MERGED]|020102000000|Private (Indian)|0101012030000000|Drugs & pharmaceuticals|1992|NA|TONIRPHQ
251979|TOOR SPINNERS LTD.|020102000000|Private (Indian)|0101011501000000|Cotton & blended yarn|1992|NA|TOOR SPINNER
251989|TOP TELEMEDIA LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1995|NA|TOPTELE
252013|TOP LINE SHOES LTD.|020102000000|Private (Indian)|0101012505010000|Footwear|1991|NA|TOP LINE SH
252016|TOP MEDIA ENTERTAINMENT LTD.|020102000000|Private (Indian)|0102200000000000|Diversified financial services|1992|NA|TOPMEDIA
252189|TORRENT CABLES LTD. [MERGED]|020101020454|Torrent Group|0101014005010000|Wires & cables|1960|TORRENTCAB|TORRCAB
252192|TORRENT CABLES LTD. (1991) [MERGED]|020101020454|Torrent Group|0101014005010000|Wires & cables|1991|TORRENGUJ|TORRCABS
252196|TORRENT PHARMACEUTICALS LTD.|020101020454|Torrent Group|0101012030000000|Drugs & pharmaceuticals|1972|TORNTPHARM|TORNTPHARM
252228|TOSHA INTERNATIONAL LTD.|020102000000|Private (Indian)|0101040401000000|Wholesale trading|1988|NA|NA
252264|MAGNA COLORS LTD.|020101031033|Toshniwal Group|0101012025000000|Dyes & pigments|1989|NA|MAGNACOL
252310|TOTAL HOSPITALITY LTD.|020102000000|Private (Indian)|0101040101000000|Hotels & restaurants|1982|NA|TOTEX
252338|TOTAL TRANSPORT SYSTEMS LTD.|020102000000|Private (Indian)|0101040509000000|Transport logistics services|1995|TOTAL|NA
252414|TOURISM FINANCE CORPN. OF INDIA LTD.|010101000000|Central Govt. - Commercial Enterprises|0102031500000000|Other asset financing services|1989|TFCILTD|TFCILTD
252429|SHRADDHA PRIME PROJECTS LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1993|NA|SHRADDHA
252430|TOWELS INDIA EXPORTS LTD.|020102000000|Private (Indian)|0101011590000000|Other textiles|1985|NA|TOWELIN
252479|TOYAMA ELECTRIC LTD.|020102000000|Private (Indian)|0101014005050000|Generators, transformers & switchgears|1985|NA|TOYAMAQ
252561|TRACKPARTS OF INDIA LTD.|020102000000|Private (Indian)|0101014001200000|Mining & construction equipment|1969|NA|TRACKPA
252630|TRADE-WINGS LTD.|020101031034|Trade Wings Group|0101040102000000|Tourism|1949|NA|TRADWIN
252740|TRANS AGROTECH LTD.|020102000000|Private (Indian)|0101015090000000|Miscellaneous manufactured articles|1994|NA|TRANSAG
252773|TRANS FINANCIAL RESOURCES LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1994|NA|LASTMILE
252777|TRANS FREIGHT CONTAINERS LTD.|020102000000|Private (Indian)|0101060209000000|Other construction & allied activities|1974|TRANSFREIT|TRANSFRE
252798|TRANS INDIA GLASS LTD.|020402000000|State and Private sector|0101015003000000|Glass & glassware|1993|NA|TRANSIN.LAMP
252808|NEW HEAVEN CHEMICALS & INDS. LTD.|020102000000|Private (Indian)|0101012030000000|Drugs & pharmaceuticals|1989|NA|TRAMEDI
252826|TRANS TECHNO FOODS LTD.|020102000000|Private (Indian)|0101011150000000|Other agricultural products|1994|NA|TRATF
252835|TRANSWARRANTY FINANCE LTD.|020202000000|Private (Foreign)|0102040000000000|Other fund based financial services|1994|TFL|TFL
252869|TRANSASIA PACKAGING LTD.|020101030154|Asian Consolidated Group|0101012045100000|Plastic packaging goods|1983|NA|TRANASIA PACK
252872|TRANSASIA TUBES & INDS. LTD.|020102000000|Private (Indian)|0101013001000000|Cement|1983|NA|TRANS.TUBE
252890|TRANSCHEM LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1976|TRANSCHEM|TRANSCHEM
252901|TRANSCON RESEARCH & INFOTECH LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1994|NA|TRANSCON
252938|TRANSFORMERS & RECTIFIERS (INDIA) LTD.|020102000000|Private (Indian)|0101014005050000|Generators, transformers & switchgears|1994|TRIL|TRIL
252944|TRANSGENE BIOTEK LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1990|NA|TRABI
252950|TRANSGLOBE FOODS LTD.|020102000000|Private (Indian)|0101041510000000|Business services & consultancy|1986|NA|TRANSFD
252966|TRANSLAM LTD.|020102000000|Private (Indian)|0101013505050000|Copper & copper products|1988|NA|TRANSLAM LTD
252985|ACCEL LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1986|NA|ACCEL
252987|TRANSMEDICA (INDIA) LTD.|020202010000|NRI|0101015090000000|Miscellaneous manufactured articles|1985|NA|TRANSMEDICA
253011|MEGH MAYUR INFRA LTD.|020102000000|Private (Indian)|0102200000000000|Diversified financial services|1981|NA|TRANOCE
253022|OPTIMUS FINANCE LTD.|020101020148|Excel Industries Group|0102040000000000|Other fund based financial services|1991|NA|OPTIFIN
253023|TRANSPEK INDUSTRY LTD.|020101020148|Excel Industries Group|0101012001000000|Inorganic chemicals|1965|TRANSPEK|TRANSPEK
253028|TRANSPORT CORPORATION OF INDIA LTD.|020101020442|TCI-Bhoruka Group|0101040509000000|Transport logistics services|1995|TCI|TCI
253039|TRANSPOWER ENGINEERING LTD.|020102000000|Private (Indian)|0101013501500000|Other ferrous metal products|1980|NA|TRNSPEN
253095|TRANSWIND INFRASTRUCTURES LTD.|020102000000|Private (Indian)|0101060203000000|Infrastructural construction|1997|TRANSWIND|NA
253118|STERLING INTERNATIONAL ENTERPRISES LTD.|020101030935|Sandesara Group|0101060201000000|Industrial construction|1984|NA|STEERINTER
253323|TREND DESIGNS LTD.|020102000000|Private (Indian)|0101012505500000|Other leather & related products|1992|NA|TREND DESIGN
253327|TREND EAST WEST LPG BOTTLING LTD.|020102000000|Private (Indian)|0101013501500000|Other ferrous metal products|1994|NA|TREND EAS WE
253363|VANDANA KNITWEAR LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1995|NA|VANDANA
253375|TRENT LTD.|020101010100|Tata Group|0101040405000000|Retail trading|1952|TRENT|TRENT
253394|TREZER OIL AGRO TECH LTD.|020102000000|Private (Indian)|0101011101200000|Vegetable oils & products|1994|NA|TREZER OIL
253422|TRI-STAR SOYA PRODUCTS LTD.|020102000000|Private (Indian)|0101011150000000|Other agricultural products|1980|NA|TRISTR
253427|TRIA FINE CHEM LTD.|020102000000|Private (Indian)|0101012035000000|Organic chemicals|1992|NA|TRIAFIN
253480|TRIBHUVAN HOUSING LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1994|NA|TRIBHSG
253565|TRICOM INDIA LTD.|020101031013|Tricom Group|0101040802000000|ITES|1992|TRICOM|TRICOM
253594|I O L CHEMICALS & PHARMACEUTICALS LTD.|020101031036|Trident Group|0101012090000000|Other chemical products|1986|IOLCP|IOLCP
253649|TRIDENT PROJECTS LTD.|020102000000|Private (Indian)|0101060102000000|Commercial complexes|1992|NA|TRIDE
253659|TRIDENT STEELS LTD.|020102000000|Private (Indian)|0101013501100000|Steel|1985|NA|TRIDENT ST.
253733|TRIGON ZINCO LTD.|020102000000|Private (Indian)|0101015090000000|Miscellaneous manufactured articles|1992|NA|TRIGON ZINCO
253745|TRIGYN TECHNOLOGIES LTD.|020102000000|Private (Indian)|0101040801000000|Computer software|1986|TRIGYN|TRIGYN
253750|ABATE A S INDS. LTD.|020102000000|Private (Indian)|0101043500000000|Diversified non-financial services|1991|NA|ABATEAS
253791|TRILLENIUM TECHNOLOGIES LTD.|020102000000|Private (Indian)|0101043500000000|Diversified non-financial services|1992|NA|TRILLENT
253806|TRILOCHAN TRADES & AGENCIES LTD.|020102000000|Private (Indian)|0101043500000000|Diversified non-financial services|1985|NA|NA
253849|INTERNATIONAL HOMETEX LTD.|020102000000|Private (Indian)|0101011590000000|Other textiles|1989|NA|INTLHOME
253887|TRIMURTHI LTD.|020102000000|Private (Indian)|0102040000000000|Other fund based financial services|1994|NA|TRIMURTHI
253927|TRIMURTI SYNTHETICS LTD.|020102000000|Private (Indian)|0101011510000000|Man-made filaments & fibres|1986|NA|TRIM.SYNTH.
253938|TRINA N R E TRANSPORTATION LTD.|020102000000|Private (Indian)|0101014001010000|General purpose machinery|1992|NA|TRINA Q.GEAR
254088|TRIOCHEM PRODUCTS LTD.|020102000000|Private (Indian)|0101012030000000|Drugs & pharmaceuticals|1972|NA|TRIPR
